Symbol;GeneID;chromosome;genomic_nucleotide_accession.version;start_position_on_the_genomic_accession;end_position_on_the_genomic_accession;orientation;exon_count
n-THgtg9;102467414;3;NC_000069.6;96458070;96458141;minus;0
Gm40099;105244504;3;NC_000069.6;96458995;96461476;minus;2
n-TNgtt13;102467479;3;NC_000069.6;96459138;96459211;minus;0
Rnu1b6;19847;3;NC_000069.6;96460024;96460189;minus;1
n-THgtg1;102467321;3;NC_000069.6;96463972;96464043;minus;0
n-TQctg3;102467511;3;NC_000069.6;96479391;96479462;plus;0
Gm25890;115489767;3;NC_000069.6;96486555;96486719;minus;1
Gm22614;115489778;3;NC_000069.6;96488729;96488893;plus;1
n-TNgtt12;102467259;3;NC_000069.6;96497781;96497854;plus;0
n-TKctt16;102467567;3;NC_000069.6;96499512;96499584;minus;0
n-THgtg8;104358;3;NC_000069.6;96500366;96500437;minus;0
n-TGtcc7;102467318;3;NC_000069.6;96501009;96501080;minus;0
n-TEctc13;102467428;3;NC_000069.6;96501447;96501518;minus;0
Gm40100;105244505;3;NC_000069.6;96506390;96508780;minus;2
Hjv;69585;3;NC_000069.6;96525163;96529216;plus;4
Gm15441;100038464;3;NC_000069.6;96555768;96566801;minus;4
Txnip;56338;3;NC_000069.6;96557957;96561857;plus;8
Polr3gl;69870;3;NC_000069.6;96577872;96594181;minus;8
Ankrd34a;545554;3;NC_000069.6;96595928;96600126;plus;4
Gm52628;115489727;3;NC_000069.6;96599582;96601099;minus;2
Lix1l;280411;3;NC_000069.6;96601133;96625352;plus;6
6330549D23Rik;229613;3;NC_000069.6;96606662;96629819;minus;2
Rbm8a;60365;3;NC_000069.6;96629928;96633791;plus;6
Pex11b;18632;3;NC_000069.6;96635357;96645381;plus;5
Itga10;213119;3;NC_000069.6;96645584;96664519;plus;30
Rpl21-ps11;433630;3;NC_000069.6;96666468;96667021;minus;0
Ankrd35;213121;3;NC_000069.6;96670131;96691034;plus;14
Pias3;229615;3;NC_000069.6;96696361;96706070;plus;16
Nudt17;78373;3;NC_000069.6;96705892;96708916;minus;9
Polr3c;74414;3;NC_000069.6;96711520;96727498;minus;15
Gm22581;115489818;3;NC_000069.6;96724265;96724400;minus;1
Rnf115;67845;3;NC_000069.6;96727597;96791155;plus;9
Cd160;54215;3;NC_000069.6;96798763;96829351;minus;6
Pdzk1;59020;3;NC_000069.6;96829456;96870926;plus;13
4930442L01Rik;67583;3;NC_000069.6;96829826;96832070;minus;2
Gpr89;67549;3;NC_000069.6;96868298;96905346;minus;14
Gja8;14616;3;NC_000069.6;96913566;96926051;minus;2
Gja5;14613;3;NC_000069.6;97032402;97053634;plus;3
4930573H18Rik;75888;3;NC_000069.6;97046656;97092785;minus;4
Gm31120;102633248;3;NC_000069.6;97074153;97076020;plus;2
Gm31183;102633334;3;NC_000069.6;97101092;97102959;plus;4
Gm24435;115489787;3;NC_000069.6;97140552;97140656;minus;1
n-TEctc12;102467522;3;NC_000069.6;97158085;97158156;plus;0
Acp6;66659;3;NC_000069.6;97158752;97176576;plus;11
Bcl9;77578;3;NC_000069.6;97203658;97298402;minus;13
Gm40101;105244507;3;NC_000069.6;97330420;97332948;plus;3
Olfr1402;258272;3;NC_000069.6;97410217;97411179;minus;1
Gm40102;105244508;3;NC_000069.6;97546303;97572590;plus;3
Chd1l;68058;3;NC_000069.6;97560740;97610222;minus;25
Fmo5;14263;3;NC_000069.6;97609938;97655287;plus;13
Prkab2;108097;3;NC_000069.6;97658211;97673812;plus;8
Gm31242;102633409;3;NC_000069.6;97680563;97682061;plus;2
n-TQctg2;102467291;3;NC_000069.6;97681459;97681530;plus;0
Pde4dip;83679;3;NC_000069.6;97689828;97888707;minus;48
Mir7225;102466229;3;NC_000069.6;97690509;97690562;minus;1
Gm31305;102633492;3;NC_000069.6;97725188;97739838;plus;3
Gm46816;108168886;3;NC_000069.6;97747934;97751033;plus;3
Gm18823;100417783;3;NC_000069.6;97787073;97787849;minus;0
Sec22b;20333;3;NC_000069.6;97901227;97922318;plus;5
Gm5544;433632;3;NC_000069.6;97930173;97967018;plus;2
LOC110120381;110120381;3;NC_000069.6;97941911;97942887;plus;0
Notch2;18129;3;NC_000069.6;98013538;98150367;plus;34
Gm40103;105244509;3;NC_000069.6;98022306;98026108;minus;2
Adam30;71078;3;NC_000069.6;98160634;98164169;plus;1
Gm9771;622561;3;NC_000069.6;98189766;98191145;minus;0
Gm40104;105244510;3;NC_000069.6;98202347;98206760;plus;3
Reg4;67709;3;NC_000069.6;98222138;98236748;plus;6
Hmgcs2;15360;3;NC_000069.6;98280431;98310738;plus;10
Phgdh;236539;3;NC_000069.6;98313171;98339969;minus;12
Gm31420;102633639;3;NC_000069.6;98350906;98355299;plus;5
Gm52610;115489695;3;NC_000069.6;98376769;98382512;minus;4
Zfp697;242109;3;NC_000069.6;98380504;98431951;plus;5
Gm4450;100043461;3;NC_000069.6;98445675;98457517;minus;5
Gm19210;100418432;3;NC_000069.6;98469491;98473206;minus;0
Hsd3b4;15495;3;NC_000069.6;98499071;98510579;minus;4
Gm19211;100418433;3;NC_000069.6;98522948;98526683;minus;0
Gm10681;100043456;3;NC_000069.6;98552542;98564050;minus;5
Gm5853;545555;3;NC_000069.6;98579764;98580569;minus;0
Gm9678;676433;3;NC_000069.6;98581153;98588290;minus;0
Hsd3b5;15496;3;NC_000069.6;98618636;98645534;minus;4
Gm12399;100418434;3;NC_000069.6;98669873;98672293;minus;0
Gm12400;668543;3;NC_000069.6;98680646;98688285;minus;0
Hsd3b2;15493;3;NC_000069.6;98711107;98724543;minus;7
Hsd3b3;15494;3;NC_000069.6;98741476;98764540;minus;5
Hsd3b6;15497;3;NC_000069.6;98805504;98814443;minus;4
Gm12428;545556;3;NC_000069.6;98820852;98822656;plus;0
Hsd3b1;15492;3;NC_000069.6;98842356;98859794;minus;6
Hao2;56185;3;NC_000069.6;98874519;98895376;minus;10
Gm31880;102634250;3;NC_000069.6;98897826;98932521;minus;3
Gm12440;102634753;3;NC_000069.6;99049822;99053742;plus;4
Gm12441;102631982;3;NC_000069.6;99100667;99101154;minus;0
Gm40105;105244511;3;NC_000069.6;99110959;99115695;plus;3
Gm22341;115486185;3;NC_000069.6;99113155;99113283;minus;1
Gm24216;115486225;3;NC_000069.6;99124186;99124302;minus;0
Wars2;70560;3;NC_000069.6;99140107;99221230;plus;9
Gm18982;100418070;3;NC_000069.6;99180755;99181389;minus;0
Mir6481;102465230;3;NC_000069.6;99199344;99199453;minus;1
Gm38468;102634827;3;NC_000069.6;99236908;99239217;plus;3
Tbx15;21384;3;NC_000069.6;99240348;99354260;plus;10
Gm46817;108168887;3;NC_000069.6;99240655;99241580;minus;2
LOC109279999;109279999;3;NC_000069.6;99259779;99263564;plus;0
Gm52611;115489696;3;NC_000069.6;99349085;99351843;minus;3
Gm12449;115489749;3;NC_000069.6;99463517;99463825;minus;0
M6pr-ps;17114;3;NC_000069.6;99500170;99502616;plus;0
Gm22505;115489754;3;NC_000069.6;99707740;99707847;minus;1
Spag17;74362;3;NC_000069.6;99885417;100143322;plus;49
Rpl36-ps7;623045;3;NC_000069.6;100008324;100008732;plus;0
Wdr3;269470;3;NC_000069.6;100138180;100162407;minus;27
Gdap2;14547;3;NC_000069.6;100162381;100206989;plus;15
Gm25802;115489813;3;NC_000069.6;100303288;100303364;plus;1
Gm12464;195514;3;NC_000069.6;100413547;100414777;plus;0
Gm32471;102635032;3;NC_000069.6;100417937;100422078;plus;3
4930406D18Rik;73806;3;NC_000069.6;100426405;100437754;plus;3
Gm38530;102641070;3;NC_000069.6;100451621;100459575;minus;3
Tent5c;74645;3;NC_000069.6;100468057;100489192;minus;3
Gm40106;105244512;3;NC_000069.6;100495359;100541349;minus;3
Gm12474;545557;3;NC_000069.6;100495400;100531208;plus;9
Man1a2;17156;3;NC_000069.6;100562203;100685473;minus;13
Gm43464;115489697;3;NC_000069.6;100692435;100700982;plus;4
Gm40107;105244513;3;NC_000069.6;100811539;100817753;minus;3
Gm32720;102635361;3;NC_000069.6;100820397;100826568;minus;3
Vtcn1;242122;3;NC_000069.6;100825459;100896922;plus;7
Gm40108;105244514;3;NC_000069.6;100908937;100915220;plus;3
Trim45;229644;3;NC_000069.6;100921203;100936925;plus;8
Ttf2;74044;3;NC_000069.6;100938860;100969700;minus;23
Cd101;630146;3;NC_000069.6;100992189;101029553;minus;9
Ptgfrn;19221;3;NC_000069.6;101040230;101110745;minus;11
Gm52612;115489698;3;NC_000069.6;101108966;101111740;plus;1
Gm12486;668578;3;NC_000069.6;101206664;101207476;minus;0
Tpt1-ps1;668583;3;NC_000069.6;101233488;101234123;plus;0
Gm12490;669017;3;NC_000069.6;101260917;101261455;plus;0
Cd2;12481;3;NC_000069.6;101275908;101287939;minus;5
Gm32803;102635474;3;NC_000069.6;101290998;101296608;minus;3
Gm10355;100043490;3;NC_000069.6;101306429;101307191;minus;0
Gm32900;102635610;3;NC_000069.6;101339626;101354620;minus;9
Igsf3;78908;3;NC_000069.6;101376672;101463060;plus;12
LOC110120448;110120448;3;NC_000069.6;101394801;101399299;plus;0
Gm40109;105244515;3;NC_000069.6;101501927;101507846;minus;2
Gm33162;102635957;3;NC_000069.6;101511555;101536900;minus;10
Atp1a1;11928;3;NC_000069.6;101576219;101604707;minus;23
Gm33215;102636027;3;NC_000069.6;101634049;101650797;minus;3
Gm33265;102636098;3;NC_000069.6;101659141;101667301;minus;3
Gm33309;102636166;3;NC_000069.6;101727135;101737539;minus;7
Mab21l3;242125;3;NC_000069.6;101813076;101836283;minus;7
Gm33381;102636267;3;NC_000069.6;101828150;101835419;plus;6
Slc22a15;242126;3;NC_000069.6;101854443;101928220;minus;12
Nhlh2;18072;3;NC_000069.6;102010111;102015492;plus;3
Gm18894;100417909;3;NC_000069.6;102074519;102075143;plus;0
Casq2;12373;3;NC_000069.6;102086415;102146514;plus;12
Vangl1;229658;3;NC_000069.6;102153583;102204744;minus;10
Gm16160;102636385;3;NC_000069.6;102203840;102228698;plus;3
A230001M10Rik;319951;3;NC_000069.6;102262405;102288771;plus;4
Gm40110;105244516;3;NC_000069.6;102371508;102372743;minus;3
Gm33679;102636676;3;NC_000069.6;102377130;102383533;minus;4
Ngf;18049;3;NC_000069.6;102469919;102521013;plus;4
Gm46818;108168888;3;NC_000069.6;102502765;102506040;minus;4
Gm19202;100418422;3;NC_000069.6;102685778;102686884;minus;0
Gm40112;105244518;3;NC_000069.6;102694313;102696454;plus;3
Tspan2os;78491;3;NC_000069.6;102720231;102735417;minus;4
Tspan2;70747;3;NC_000069.6;102734770;102772310;plus;9
Tshb;22094;3;NC_000069.6;102777398;102789082;minus;6
Sycp1;20957;3;NC_000069.6;102818499;102936100;minus;34
Gm33866;102636928;3;NC_000069.6;102880780;102881068;plus;0
Nr1h5;381463;3;NC_000069.6;102939658;102964291;minus;12
Gm22826;115489845;3;NC_000069.6;102951949;102952113;minus;1
Sike1;66641;3;NC_000069.6;102995740;103003914;plus;5
Csde1;229663;3;NC_000069.6;103020431;103058186;plus;22
Nras;18176;3;NC_000069.6;103058285;103067914;plus;10
Ampd1;229665;3;NC_000069.6;103073897;103099720;plus;16
Dennd2c;329727;3;NC_000069.6;103102647;103169738;plus;24
Bcas2;68183;3;NC_000069.6;103171655;103179163;plus;7
Gm40113;105244519;3;NC_000069.6;103189293;103196724;minus;4
Trim33;94093;3;NC_000069.6;103279293;103358770;plus;20
Gm25009;115486221;3;NC_000069.6;103392933;103393034;plus;0
Gm25869;115489878;3;NC_000069.6;103427437;103427543;plus;1
Gm25199;115489773;3;NC_000069.6;103445697;103445800;minus;1
Gm34049;102637166;3;NC_000069.6;103501465;103551366;plus;5
Syt6;54524;3;NC_000069.6;103575245;103645567;plus;10
Atg4a-ps;102926;3;NC_000069.6;103643953;103646068;minus;0
LOC115489852;115489852;3;NC_000069.6;103660939;103661043;plus;1
LOC108168889;108168889;3;NC_000069.6;103721788;103732597;minus;2
Olfml3;99543;3;NC_000069.6;103735394;103738001;minus;3
Hipk1;15257;3;NC_000069.6;103739815;103791894;minus;19
Gm15886;102637354;3;NC_000069.6;103771875;103777225;plus;4
Dclre1b;140917;3;NC_000069.6;103800605;103809387;minus;4
Gm15471;100503157;3;NC_000069.6;103803129;103808440;plus;5
Ap4b1;67489;3;NC_000069.6;103809511;103822025;plus;11
Bcl2l15;229672;3;NC_000069.6;103831036;103854618;plus;7
Ptpn22;19260;3;NC_000069.6;103856575;103912252;plus;24
Rsbn1;229675;3;NC_000069.6;103914090;103966638;plus;10
Phtf1os;100125931;3;NC_000069.6;103964536;103968316;minus;1
Phtf1;18685;3;NC_000069.6;103968110;104007490;plus;20
Magi3;99470;3;NC_000069.6;104013259;104220406;minus;22
Gm17956;100416171;3;NC_000069.6;104129447;104130253;plus;0
Gm23077;115486213;3;NC_000069.6;104201110;104201225;plus;0
Gm5546;433634;3;NC_000069.6;104351466;104360318;minus;3
Gm38412;329730;3;NC_000069.6;104409161;104417535;plus;3
Gm9273;668622;3;NC_000069.6;104416660;104418311;minus;0
Lrig2;269473;3;NC_000069.6;104453980;104511918;minus;20
LOC110120449;110120449;3;NC_000069.6;104540534;104542671;plus;0
Gm34490;102637760;3;NC_000069.6;104555386;104571371;plus;3
LOC109279913;109279913;3;NC_000069.6;104596935;104600599;plus;0
Gm26091;115489785;3;NC_000069.6;104601158;104601266;minus;1
Slc16a1;20501;3;NC_000069.6;104638664;104658462;plus;5
Gm34548;102637841;3;NC_000069.6;104677551;104680628;minus;5
Gm24223;115489801;3;NC_000069.6;104700888;104700959;plus;0
Gm6485;624251;3;NC_000069.6;104752373;104753299;minus;1
Tafa3;329731;3;NC_000069.6;104767405;104779542;minus;9
Ppm1j;71887;3;NC_000069.6;104780952;104786023;plus;11
Rhoc;11853;3;NC_000069.6;104789034;104794459;plus;5
Mov10;17454;3;NC_000069.6;104794828;104818619;minus;21
Capza1;12340;3;NC_000069.6;104822781;104864505;minus;10
St7l;229681;3;NC_000069.6;104864506;104949328;plus;16
Gm4525;100043572;3;NC_000069.6;104915853;104916196;minus;0
Wnt2b;22414;3;NC_000069.6;104944805;104961709;minus;5
Gm46819;108168890;3;NC_000069.6;104981598;104985661;plus;3
Cttnbp2nl;80281;3;NC_000069.6;105001915;105053146;minus;8
Gm40116;105244522;3;NC_000069.6;105008051;105017762;plus;2
4930564D02Rik;75269;3;NC_000069.6;105066807;105078834;plus;6
Gm40118;105244524;3;NC_000069.6;105107398;105134972;plus;3
Gm34837;102638225;3;NC_000069.6;105355052;105368345;plus;5
Kcnd3os;78635;3;NC_000069.6;105448190;105452955;minus;4
Kcnd3;56543;3;NC_000069.6;105451890;105674002;plus;9
Ddx20;53975;3;NC_000069.6;105678270;105687788;minus;12
Inka2;109050;3;NC_000069.6;105704599;105720842;plus;3
Rap1a;109905;3;NC_000069.6;105727260;105801394;minus;13
Gm5547;433637;3;NC_000069.6;105815567;105817359;plus;3
Gm46838;108168921;3;NC_000069.6;105821767;105825853;minus;2
Tmigd3;69296;3;NC_000069.6;105870858;105924044;plus;8
Adora3;11542;3;NC_000069.6;105904421;105908928;plus;2
I830077J02Rik;433638;3;NC_000069.6;105924252;105932765;minus;7
Atp5pb;11950;3;NC_000069.6;105942678;105960248;minus;10
Wdr77;70465;3;NC_000069.6;105959498;105969760;plus;10
Ovgp1;12659;3;NC_000069.6;105973802;105987423;plus;11
Pifo;100503311;3;NC_000069.6;105996957;106014646;minus;7
Chil5;229687;3;NC_000069.6;106016919;106032949;minus;11
Gm42722;115489728;3;NC_000069.6;106017165;106027416;plus;3
Gm4540;100043594;3;NC_000069.6;106034664;106035065;plus;0
Gm9504;115489750;3;NC_000069.6;106042964;106043452;minus;0
Gm4248;100043129;3;NC_000069.6;106090941;106091549;plus;0
Chia1;81600;3;NC_000069.6;106113382;106132118;plus;11
Chil3;12655;3;NC_000069.6;106147554;106167564;minus;11
Chil4;104183;3;NC_000069.6;106201491;106219479;minus;11
Gm6522;624696;3;NC_000069.6;106275744;106299027;plus;0
Chil6;229688;3;NC_000069.6;106387384;106406201;minus;12
2010016I18Rik;69206;3;NC_000069.6;106481986;106485913;minus;2
Dennd2d;72121;3;NC_000069.6;106482431;106503030;plus;14
Cept1;99712;3;NC_000069.6;106502260;106547802;minus;14
Dram2;67171;3;NC_000069.6;106547798;106575341;plus;9
Lrif1;321000;3;NC_000069.6;106684942;106736577;plus;5
Cd53;12508;3;NC_000069.6;106758861;106790149;minus;8
Olfr266;258482;3;NC_000069.6;106821607;106822557;minus;1
Gm35507;102639119;3;NC_000069.6;106827307;106879361;minus;4
Gm18162;100416593;3;NC_000069.6;106887688;106888343;plus;0
Gm27008;102639188;3;NC_000069.6;106903241;106981615;minus;9
Kcna3;16491;3;NC_000069.6;107036162;107038129;plus;1
AI504432;229694;3;NC_000069.6;107039504;107054322;plus;2
Gm38712;105242447;3;NC_000069.6;107039566;107092899;minus;5
Kcna2;16490;3;NC_000069.6;107090883;107115005;plus;7
Kcna10;242151;3;NC_000069.6;107183143;107195721;plus;2
Cym;229697;3;NC_000069.6;107211295;107221732;minus;9
A630076J17Rik;319929;3;NC_000069.6;107230614;107234031;plus;3
Prok1;246691;3;NC_000069.6;107231916;107239707;minus;5
Lamtor5;68576;3;NC_000069.6;107278858;107284082;plus;4
Slc16a4;229699;3;NC_000069.6;107291230;107312115;plus;11
Rbm15;229700;3;NC_000069.6;107305511;107334460;minus;4
Gm5279;383901;3;NC_000069.6;107342964;107343674;plus;0
Gm35700;102639370;3;NC_000069.6;107364827;107373106;plus;4
Gm40120;105244526;3;NC_000069.6;107380809;107382559;plus;3
Kcnc4;99738;3;NC_000069.6;107438298;107460287;minus;4
Slc6a17;229706;3;NC_000069.6;107467548;107518018;minus;14
Gm36097;102639893;3;NC_000069.6;107547893;107554295;plus;3
Ubl4b;67591;3;NC_000069.6;107553698;107555073;minus;1
Alx3;11694;3;NC_000069.6;107595031;107605875;plus;4
Strip1;229707;3;NC_000069.6;107612532;107631710;minus;21
Gm10961;102639972;3;NC_000069.6;107631601;107634770;plus;3
Ahcyl1;229709;3;NC_000069.6;107663120;107696560;minus;18
Gm52629;115489729;3;NC_000069.6;107678289;107684535;minus;2
Gm40121;105244527;3;NC_000069.6;107696225;107812951;plus;4
Csf1;12977;3;NC_000069.6;107741048;107760469;minus;10
Gm5075;280047;3;NC_000069.6;107868017;107868665;minus;0
Eps8l3;99662;3;NC_000069.6;107873860;107892900;plus;20
4933431E20Rik;329735;3;NC_000069.6;107888850;107896213;minus;3
Gstm5;14866;3;NC_000069.6;107895854;107898685;plus;8
Gm9515;671031;3;NC_000069.6;107908796;107911320;minus;0
Gstm7;68312;3;NC_000069.6;107926334;107931877;minus;9
Gstm6;14867;3;NC_000069.6;107938847;107953641;minus;12
Gstm3;14864;3;NC_000069.6;107963696;107969174;minus;8
Gm12497;624701;3;NC_000069.6;107979585;107979954;plus;0
Gstm2;14863;3;NC_000069.6;107981702;107986420;minus;8
Gstm1;14862;3;NC_000069.6;108012250;108017979;minus;8
Gm12502;102640327;3;NC_000069.6;108019870;108020409;plus;0
Gstm4;14865;3;NC_000069.6;108030571;108045179;minus;10
Gm36498;102640435;3;NC_000069.6;108031317;108036961;minus;3
Gm25592;115489806;3;NC_000069.6;108034026;108034156;plus;1
Ampd2;109674;3;NC_000069.6;108074059;108086687;minus;22
Gm12500;791415;3;NC_000069.6;108085976;108088011;plus;1
Gnat2;14686;3;NC_000069.6;108086788;108101432;plus;11
Gnai3;14679;3;NC_000069.6;108107275;108146152;minus;9
Gpr61;229714;3;NC_000069.6;108148321;108154932;minus;3
Gm40122;105244528;3;NC_000069.6;108172661;108175404;minus;3
Amigo1;229715;3;NC_000069.6;108186289;108192286;plus;2
Cyb561d1;72023;3;NC_000069.6;108195771;108202226;minus;4
Atxn7l2;72522;3;NC_000069.6;108202222;108210577;minus;12
Sypl2;17306;3;NC_000069.6;108210410;108226989;minus;7
Gm12501;668686;3;NC_000069.6;108239300;108239991;minus;0
Psma5;26442;3;NC_000069.6;108256926;108279952;plus;9
Sort1;20661;3;NC_000069.6;108283974;108361519;plus;22
Mybphl;68753;3;NC_000069.6;108364911;108380057;plus;9
Gm12522;100038453;3;NC_000069.6;108379277;108383741;minus;3
Psrc1;56742;3;NC_000069.6;108383804;108388231;plus;8
Celsr2;53883;3;NC_000069.6;108390848;108416069;minus;34
Gm52630;115489730;3;NC_000069.6;108416021;108417089;plus;3
Sars;20226;3;NC_000069.6;108424864;108445259;minus;12
Gm22942;115486182;3;NC_000069.6;108441330;108441459;plus;1
Elapor1;229722;3;NC_000069.6;108455679;108536745;minus;23
Gm23336;115489848;3;NC_000069.6;108498118;108498240;plus;1
1700013F07Rik;75504;3;NC_000069.6;108537584;108544697;plus;5
Scarna2;100217438;3;NC_000069.6;108554342;108554402;minus;1
Tmem167b;67495;3;NC_000069.6;108556425;108562466;minus;3
Taf13;99730;3;NC_000069.6;108571699;108582068;plus;4
Wdr47;99512;3;NC_000069.6;108591223;108645719;plus;18
Gm12517;108168855;3;NC_000069.6;108602365;108604388;minus;0
Clcc1;229725;3;NC_000069.6;108653878;108678840;plus;13
Gpsm2;76123;3;NC_000069.6;108678270;108722331;minus;15
Aknad1;329738;3;NC_000069.6;108739559;108782309;plus;17
Stxbp3;20912;3;NC_000069.6;108793180;108840502;minus;19
Fndc7;320181;3;NC_000069.6;108853678;108890008;minus;15
Prpf38b;66921;3;NC_000069.6;108902805;108911729;minus;8
Henmt1;66715;3;NC_000069.6;108939454;108979885;plus;10
Fam102b;329739;3;NC_000069.6;108970997;109027607;minus;11
Gm43221;115489699;3;NC_000069.6;109000723;109006355;plus;3
Gm36778;102640795;3;NC_000069.6;109055708;109065353;plus;4
Slc25a54;74686;3;NC_000069.6;109080499;109116582;plus;10
Gm19391;105244530;3;NC_000069.6;109120533;109123074;minus;2
Slc25a24;229731;3;NC_000069.6;109123149;109168409;plus;10
Gm13865;100417395;3;NC_000069.6;109192024;109192837;minus;0
Vav3;57257;3;NC_000069.6;109340317;109685694;plus;28
Ntng1;80883;3;NC_000069.6;109780050;110149972;minus;11
Gm25681;115489771;3;NC_000069.6;109863780;109863885;plus;1
Prmt6;99890;3;NC_000069.6;110246104;110250999;minus;2
Gm43405;115489745;3;NC_000069.6;110277151;110277474;minus;0
Gm19185;100418401;3;NC_000069.6;110399130;110399774;plus;0
Gm26076;115489781;3;NC_000069.6;110564437;110564541;minus;1
Gm52641;115489802;3;NC_000069.6;111077956;111078056;plus;0
Gm9314;668712;3;NC_000069.6;111321069;111322985;minus;0
Gm6602;625585;3;NC_000069.6;111881903;112082001;plus;4
Gm25519;115486229;3;NC_000069.6;112198915;112199041;minus;1
Gm4859;229746;3;NC_000069.6;112302348;112303252;plus;0
Gm9317;668717;3;NC_000069.6;112330910;112331780;minus;0
Utp14b-ps1;383905;3;NC_000069.6;113019497;113023031;plus;0
Gm5548;102632213;3;NC_000069.6;113052464;113054282;minus;0
Gm38395;100416050;3;NC_000069.6;113055808;113056625;minus;0
Amy2b;545562;3;NC_000069.6;113147656;113156727;minus;10
Amy2-ps1;668723;3;NC_000069.6;113182234;113206694;minus;0
Amy2a5;109959;3;NC_000069.6;113249178;113258699;minus;10
Amy2a4;100043684;3;NC_000069.6;113279837;113291449;minus;10
Amy2a3;100043686;3;NC_000069.6;113312449;113324052;minus;10
Amy2a2;100043688;3;NC_000069.6;113345049;113356658;minus;10
Amy2a1;100043207;3;NC_000069.6;113528095;113532428;minus;5
Amy1;11722;3;NC_000069.6;113555952;113577750;minus;12
Rnpc3;67225;3;NC_000069.6;113605067;113630149;minus;15
Gm17954;100416168;3;NC_000069.6;113631596;113632185;minus;0
Gm17775;100046591;3;NC_000069.6;113728647;113729483;plus;0
Gm18163;100416594;3;NC_000069.6;113854716;113856154;plus;0
Col11a1;12814;3;NC_000069.6;114030479;114220756;plus;69
Gm23750;115486199;3;NC_000069.6;114824154;114824285;minus;1
Gm19147;100418337;3;NC_000069.6;114828019;114828642;minus;0
Olfm3;229759;3;NC_000069.6;114904078;115125764;plus;9
Gm18429;100417157;3;NC_000069.6;115171620;115172119;minus;0
